[43-2][338-2][437-2][573-2];4,[38-2][76-2][280-2][493-2];3,[66-2][356-2][476-2][517-2];3,[215-2][360-2][398-2][433-2];3,[87-2][131-2][155-2][320-2];2,[247-2][435-2][475-2][572-2];2,[115-2][280-2][447-2][509-2];2,[2-2][31-2][69-2][577-2];2,[21-2][60-2][204-2][227-2];2,[26-2][162-2][427-2][458-2];2,[434-2][456-2][492-2][567-2];2,[185-2][483-2][498-2][572-2];2,[169-2][320-2][365-2][463-2];2,[54-2][204-2][289-2][357-2];2
[47-2][155-2][280-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][185-2][387-2][571-2];7,[47-2][181-2][280-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][401-2][404-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][162-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[73-2][116-2][457-2][512-2];7,[47-2][280-2][398-2][571-2];6
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][280-2][398-2][430-2];8,[101-2][116-2][280-2][571-2];8,[47-2][185-2][387-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][387-2][441-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][401-2][404-2][571-2];7,[43-2][280-2][398-2][571-2];7,[73-2][116-2][457-2][512-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][280-2][398-2][430-2];8,[101-2][116-2][280-2][571-2];8,[43-2][280-2][398-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[73-2][116-2][457-2][512-2];7,[185-2][305-2][387-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][162-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][387-2][441-2][571-2];7,[43-2][280-2][398-2][571-2];7,[185-2][305-2][387-2][571-2];7,[73-2][116-2][457-2][512-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[30-2][47-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][401-2][404-2][571-2];7,[73-2][116-2][457-2][512-2];7,[47-2][305-2][401-2][571-2];7,[185-2][305-2][387-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][185-2][387-2][571-2];7,[47-2][162-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][401-2][404-2][571-2];7,[73-2][116-2][457-2][512-2];7,[47-2][305-2][401-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][185-2][387-2][571-2];7,[73-2][116-2][457-2][512-2];7,[47-2][305-2][401-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][162-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][387-2][441-2][571-2];7,[185-2][305-2][387-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][185-2][387-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][305-2][401-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][401-2][404-2][571-2];7,[43-2][280-2][398-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[73-2][116-2][457-2][512-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][280-2][398-2][430-2];8,[101-2][116-2][280-2][571-2];8,[47-2][162-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][181-2][280-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][305-2][401-2][571-2];7,[43-2][280-2][398-2][571-2];7,[30-2][47-2][280-2][571-2];7,[73-2][116-2][457-2][512-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][280-2][398-2][430-2];8,[30-2][47-2][404-2][571-2];8,[101-2][116-2][280-2][571-2];8,[43-2][280-2][398-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][162-2][280-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][387-2][441-2][571-2];7,[73-2][116-2][457-2][512-2];7,[30-2][47-2][280-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[30-2][47-2][404-2][571-2];8,[185-2][305-2][387-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][387-2][441-2][571-2];7,[73-2][116-2][457-2][512-2];7,[30-2][47-2][280-2][571-2];7,[43-2][280-2][398-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[47-2][155-2][280-2][433-2];8,[30-2][47-2][404-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][181-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[185-2][305-2][387-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][401-2][404-2][571-2];7,[30-2][47-2][280-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[30-2][47-2][404-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][155-2][280-2][433-2];8,[30-2][47-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][305-2][401-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][280-2][398-2][430-2];8,[101-2][116-2][280-2][571-2];8,[30-2][47-2][404-2][571-2];8,[47-2][155-2][280-2][433-2];8,[47-2][181-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][305-2][401-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][185-2][387-2][571-2];7,[30-2][47-2][280-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][280-2][398-2][430-2];8,[101-2][116-2][280-2][571-2];8,[30-2][47-2][404-2][571-2];8,[47-2][155-2][280-2][433-2];8,[30-2][47-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][162-2][280-2][571-2];7,[185-2][305-2][387-2][571-2];7,[43-2][280-2][398-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][280-2][362-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[30-2][47-2][404-2][571-2];8,[101-2][116-2][280-2][571-2];8,[47-2][155-2][280-2][433-2];8,[47-2][280-2][398-2][430-2];8,[47-2][305-2][401-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][387-2][441-2][571-2];7,[30-2][47-2][280-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[30-2][47-2][404-2][571-2];8,[101-2][116-2][280-2][571-2];8,[47-2][155-2][280-2][433-2];8,[47-2][280-2][398-2][430-2];8,[185-2][305-2][387-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][305-2][401-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][185-2][387-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][155-2][280-2][433-2];8,[30-2][47-2][404-2][571-2];8,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][181-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][305-2][401-2][571-2];7,[47-2][387-2][441-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][185-2][387-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[30-2][47-2][404-2][571-2];8,[47-2][155-2][280-2][433-2];8,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][401-2][404-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][305-2][401-2][571-2];7,[185-2][305-2][387-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][155-2][280-2][433-2];8,[30-2][47-2][404-2][571-2];8,[101-2][116-2][280-2][571-2];8,[30-2][47-2][185-2][404-2];8,[47-2][280-2][398-2][430-2];8,[47-2][83-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[185-2][305-2][387-2][571-2];7,[47-2][305-2][401-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[30-2][47-2][185-2][404-2];8,[101-2][116-2][280-2][571-2];8,[30-2][47-2][404-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][155-2][280-2][433-2];8,[47-2][181-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][83-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][185-2][387-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][155-2][280-2][433-2];8,[30-2][47-2][404-2][571-2];8,[30-2][47-2][185-2][404-2];8,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][181-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][83-2][280-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[30-2][47-2][404-2][571-2];8,[47-2][155-2][280-2][433-2];8,[30-2][47-2][185-2][404-2];8,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][83-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][162-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][155-2][280-2][433-2];8,[30-2][47-2][185-2][404-2];8,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[30-2][47-2][404-2][571-2];8,[47-2][181-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][48-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][83-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][155-2][280-2][433-2];8,[30-2][47-2][404-2][571-2];8,[101-2][116-2][280-2][571-2];8,[30-2][47-2][185-2][404-2];8,[47-2][280-2][398-2][430-2];8,[47-2][181-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][83-2][280-2][571-2];7,[47-2][185-2][387-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][280-2][362-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[30-2][47-2][404-2][571-2];8,[30-2][47-2][185-2][404-2];8,[47-2][155-2][280-2][433-2];8,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[30-2][47-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][280-2][416-2][571-2];7,[47-2][48-2][280-2][571-2];7,[47-2][83-2][280-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[47-2][155-2][280-2][433-2];8,[101-2][116-2][280-2][571-2];8,[30-2][47-2][185-2][404-2];8,[30-2][47-2][404-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][181-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][83-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][48-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[101-2][116-2][280-2][571-2];8,[30-2][47-2][404-2][571-2];8,[47-2][155-2][280-2][433-2];8,[30-2][47-2][185-2][404-2];8,[47-2][280-2][398-2][430-2];8,[30-2][47-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][48-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][83-2][280-2][571-2];7,[47-2][401-2][404-2][571-2];7,[47-2][387-2][441-2][571-2];7
[47-2][155-2][280-2][571-2];9,[30-2][47-2][398-2][571-2];9,[30-2][47-2][404-2][571-2];8,[47-2][155-2][280-2][433-2];8,[30-2][47-2][185-2][404-2];8,[101-2][116-2][280-2][571-2];8,[47-2][280-2][398-2][430-2];8,[47-2][181-2][280-2][571-2];7,[30-2][47-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][48-2][280-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][280-2][416-2][571-2];7,[47-2][83-2][280-2][571-2];7
[30-2][47-2][398-2][571-2];9,[47-2][155-2][280-2][571-2];9,[101-2][116-2][280-2][571-2];8,[30-2][47-2][404-2][571-2];8,[47-2][155-2][280-2][433-2];8,[47-2][280-2][398-2][430-2];8,[30-2][47-2][185-2][404-2];8,[47-2][401-2][404-2][571-2];7,[47-2][387-2][441-2][571-2];7,[47-2][83-2][280-2][571-2];7,[47-2][162-2][280-2][571-2];7,[47-2][181-2][280-2][571-2];7,[47-2][280-2][416-2][571-2];7,[47-2][48-2][280-2][571-2];7
[30-2][60-2][101-2][274-2];3,[104-2][111-2][404-2][413-2];2,[25-2][272-2][512-2][526-2];2,[21-2][101-2][455-2][540-2];2,[99-2][217-2][277-2][278-2];2,[82-2][116-2][260-2][417-2];2,[73-2][244-2][464-2][498-2];2,[69-2][265-2][413-2][468-2];2,[38-2][54-2][437-2][493-2];1.5,[280-2][286-2][412-2][464-2];1.33333,[189-2][204-2][314-2][577-2];1.25,[189-2][204-2][314-2][408-2];1.25,[280-2][286-2][386-2][464-2];1.16667,[88-2][103-2][264-2][514-2];1
[30-2][60-2][101-2][274-2];3,[155-2][161-2][212-2][455-2];2.5,[25-2][272-2][512-2][526-2];2,[69-2][265-2][413-2][468-2];2,[32-2][116-2][260-2][417-2];2,[99-2][217-2][277-2][278-2];2,[101-2][116-2][274-2][476-2];2,[21-2][281-2][372-2][540-2];2,[73-2][244-2][464-2][498-2];2,[82-2][116-2][260-2][417-2];2,[21-2][101-2][455-2][540-2];2,[104-2][111-2][404-2][413-2];2,[31-2][286-2][412-2][464-2];1.66667,[38-2][54-2][437-2][493-2];1.5
[30-2][60-2][101-2][274-2];3,[155-2][161-2][212-2][455-2];2.5,[69-2][265-2][413-2][468-2];2,[21-2][281-2][372-2][540-2];2,[82-2][116-2][260-2][417-2];2,[73-2][244-2][464-2][498-2];2,[101-2][116-2][259-2][492-2];2,[54-2][99-2][437-2][493-2];2,[21-2][101-2][455-2][540-2];2,[25-2][272-2][512-2][526-2];2,[104-2][111-2][404-2][413-2];2,[101-2][116-2][274-2][476-2];2,[99-2][217-2][277-2][278-2];2,[32-2][116-2][260-2][417-2];2
[30-2][60-2][101-2][274-2];3,[155-2][161-2][212-2][455-2];2.5,[69-2][265-2][413-2][468-2];2,[224-2][286-2][386-2][464-2];2,[262-2][279-2][288-2][417-2];2,[101-2][116-2][259-2][492-2];2,[21-2][101-2][455-2][540-2];2,[73-2][244-2][464-2][498-2];2,[99-2][217-2][277-2][278-2];2,[21-2][281-2][372-2][540-2];2,[105-2][211-2][389-2][421-2];2,[21-2][101-2][523-2][540-2];2,[39-2][81-2][372-2][540-2];2,[25-2][272-2][512-2][526-2];2
[30-2][60-2][101-2][274-2];3,[155-2][161-2][212-2][455-2];2.5,[21-2][101-2][523-2][540-2];2,[101-2][116-2][259-2][492-2];2,[262-2][279-2][288-2][417-2];2,[224-2][286-2][386-2][464-2];2,[99-2][217-2][277-2][278-2];2,[224-2][286-2][386-2][431-2];2,[82-2][116-2][260-2][417-2];2,[73-2][281-2][463-2][525-2];2,[21-2][244-2][464-2][498-2];2,[21-2][281-2][372-2][540-2];2,[54-2][99-2][437-2][493-2];2,[94-2][247-2][377-2][436-2];2
[224-2][286-2][464-2][498-2];3,[30-2][60-2][101-2][274-2];3,[155-2][161-2][212-2][455-2];2.5,[101-2][116-2][259-2][492-2];2,[21-2][101-2][523-2][540-2];2,[99-2][217-2][277-2][278-2];2,[25-2][272-2][421-2][568-2];2,[212-2][288-2][512-2][550-2];2,[21-2][281-2][372-2][540-2];2,[21-2][66-2][189-2][571-2];2,[114-2][260-2][512-2][526-2];2,[21-2][101-2][219-2][571-2];2,[73-2][281-2][463-2][525-2];2,[21-2][101-2][455-2][540-2];2
[21-2][244-2][386-2][509-2];3,[30-2][60-2][101-2][274-2];3,[224-2][286-2][464-2][498-2];3,[12-2][198-2][348-2][468-2];3,[94-2][247-2][417-2][424-2];3,[155-2][161-2][212-2][455-2];2.5,[99-2][217-2][277-2][278-2];2,[212-2][288-2][512-2][550-2];2,[82-2][116-2][260-2][417-2];2,[25-2][272-2][421-2][568-2];2,[21-2][101-2][523-2][540-2];2,[101-2][116-2][259-2][492-2];2,[72-2][182-2][445-2][573-2];2,[30-2][224-2][280-2][389-2];2
[30-2][60-2][101-2][274-2];3,[12-2][198-2][348-2][468-2];3,[21-2][244-2][386-2][498-2];3,[54-2][99-2][259-2][540-2];3,[21-2][244-2][386-2][509-2];3,[94-2][247-2][417-2][424-2];3,[224-2][286-2][464-2][498-2];3,[155-2][161-2][212-2][455-2];2.5,[21-2][101-2][523-2][540-2];2,[36-2][138-2][405-2][456-2];2,[54-2][101-2][265-2][274-2];2,[155-2][161-2][335-2][475-2];2,[21-2][54-2][423-2][568-2];2,[85-2][198-2][274-2][422-2];2
[21-2][116-2][189-2][296-2];4,[12-2][198-2][348-2][468-2];3,[30-2][60-2][101-2][274-2];3,[17-2][85-2][223-2][370-2];3,[224-2][286-2][464-2][498-2];3,[94-2][247-2][417-2][424-2];3,[21-2][244-2][386-2][509-2];3,[54-2][99-2][259-2][540-2];3,[21-2][244-2][386-2][498-2];3,[21-2][47-2][464-2][515-2];3,[50-2][320-2][445-2][573-2];3,[30-2][138-2][274-2][437-2];3,[155-2][161-2][212-2][455-2];2.5,[50-2][83-2][210-2][417-2];2
[99-2][372-2][437-2][456-2];4,[25-2][272-2][278-2][417-2];4,[21-2][116-2][189-2][296-2];4,[12-2][198-2][348-2][468-2];3,[99-2][143-2][316-2][417-2];3,[21-2][244-2][386-2][498-2];3,[224-2][286-2][464-2][507-2];3,[94-2][247-2][417-2][424-2];3,[12-2][198-2][348-2][417-2];3,[54-2][99-2][259-2][540-2];3,[30-2][60-2][101-2][274-2];3,[21-2][47-2][464-2][515-2];3,[30-2][138-2][274-2][437-2];3,[50-2][320-2][445-2][573-2];3
[99-2][372-2][437-2][456-2];4,[94-2][199-2][247-2][540-2];4,[25-2][272-2][278-2][417-2];4,[21-2][116-2][189-2][296-2];4,[21-2][244-2][386-2][498-2];3,[12-2][198-2][348-2][468-2];3,[224-2][286-2][464-2][498-2];3,[54-2][99-2][259-2][540-2];3,[12-2][198-2][348-2][417-2];3,[30-2][117-2][274-2][512-2];3,[30-2][138-2][274-2][437-2];3,[21-2][244-2][386-2][509-2];3,[21-2][47-2][464-2][515-2];3,[224-2][286-2][464-2][507-2];3
[64-2][76-2][412-2][446-2];5,[99-2][372-2][437-2][456-2];4,[25-2][272-2][278-2][417-2];4,[21-2][116-2][189-2][296-2];4,[155-2][161-2][212-2][476-2];4,[94-2][199-2][247-2][540-2];4,[99-2][357-2][404-2][505-2];3,[30-2][138-2][274-2][417-2];3,[21-2][244-2][386-2][509-2];3,[117-2][189-2][455-2][504-2];3,[21-2][244-2][386-2][498-2];3,[224-2][286-2][464-2][507-2];3,[30-2][117-2][274-2][512-2];3,[54-2][99-2][259-2][540-2];3
[64-2][76-2][412-2][446-2];5,[99-2][372-2][437-2][456-2];4,[25-2][272-2][278-2][417-2];4,[94-2][199-2][247-2][540-2];4,[155-2][161-2][212-2][476-2];4,[21-2][116-2][189-2][296-2];4,[21-2][244-2][386-2][498-2];3,[30-2][138-2][274-2][417-2];3,[12-2][198-2][348-2][468-2];3,[97-2][251-2][445-2][469-2];3,[117-2][189-2][455-2][504-2];3,[99-2][277-2][316-2][401-2];3,[99-2][357-2][404-2][505-2];3,[21-2][116-2][117-2][189-2];3
[64-2][76-2][412-2][446-2];5,[155-2][161-2][212-2][476-2];4,[25-2][272-2][278-2][417-2];4,[99-2][372-2][437-2][456-2];4,[94-2][199-2][247-2][540-2];4,[21-2][116-2][189-2][296-2];4,[99-2][277-2][316-2][401-2];3,[21-2][244-2][386-2][498-2];3,[165-2][204-2][458-2][572-2];3,[21-2][116-2][117-2][189-2];3,[99-2][357-2][404-2][505-2];3,[30-2][138-2][274-2][417-2];3,[198-2][241-2][260-2][568-2];3,[117-2][189-2][455-2][504-2];3
[64-2][76-2][412-2][446-2];5,[99-2][372-2][437-2][456-2];4,[25-2][272-2][278-2][550-2];4,[94-2][199-2][247-2][540-2];4,[25-2][272-2][278-2][417-2];4,[21-2][116-2][189-2][296-2];4,[155-2][161-2][212-2][476-2];4,[21-2][244-2][386-2][498-2];3,[25-2][278-2][464-2][540-2];3,[21-2][116-2][117-2][189-2];3,[117-2][189-2][455-2][504-2];3,[198-2][241-2][260-2][568-2];3,[30-2][138-2][274-2][417-2];3,[99-2][357-2][404-2][505-2];3
[64-2][76-2][412-2][446-2];5,[25-2][189-2][272-2][417-2];5,[25-2][272-2][278-2][417-2];4,[94-2][199-2][247-2][540-2];4,[25-2][272-2][278-2][550-2];4,[99-2][372-2][437-2][456-2];4,[21-2][272-2][278-2][493-2];4,[115-2][189-2][437-2][456-2];4,[155-2][161-2][212-2][476-2];4,[21-2][116-2][189-2][296-2];4,[117-2][189-2][455-2][504-2];3,[30-2][138-2][274-2][417-2];3,[198-2][241-2][260-2][568-2];3,[25-2][278-2][464-2][540-2];3
[64-2][76-2][412-2][446-2];5,[25-2][189-2][272-2][417-2];5,[21-2][272-2][278-2][493-2];4,[21-2][116-2][189-2][296-2];4,[99-2][372-2][437-2][456-2];4,[25-2][272-2][278-2][417-2];4,[25-2][272-2][278-2][550-2];4,[94-2][199-2][247-2][540-2];4,[25-2][272-2][320-2][456-2];4,[155-2][161-2][212-2][476-2];4,[115-2][189-2][437-2][456-2];4,[25-2][278-2][464-2][540-2];3,[198-2][241-2][260-2][568-2];3,[30-2][138-2][274-2][417-2];3
[25-2][189-2][272-2][417-2];5,[99-2][328-2][476-2][540-2];5,[64-2][76-2][412-2][446-2];5,[25-2][272-2][278-2][417-2];4,[155-2][161-2][212-2][476-2];4,[21-2][272-2][278-2][493-2];4,[21-2][116-2][189-2][296-2];4,[25-2][272-2][320-2][456-2];4,[99-2][372-2][437-2][456-2];4,[25-2][272-2][278-2][550-2];4,[94-2][199-2][247-2][540-2];4,[115-2][189-2][437-2][456-2];4,[198-2][224-2][272-2][417-2];4,[30-2][138-2][274-2][417-2];3
[64-2][76-2][412-2][446-2];5,[25-2][189-2][272-2][417-2];5,[99-2][328-2][476-2][540-2];5,[25-2][272-2][320-2][456-2];4,[115-2][189-2][437-2][456-2];4,[99-2][372-2][437-2][456-2];4,[155-2][161-2][212-2][476-2];4,[21-2][116-2][189-2][296-2];4,[21-2][272-2][278-2][493-2];4,[94-2][199-2][247-2][540-2];4,[25-2][272-2][278-2][417-2];4,[25-2][189-2][260-2][568-2];4,[25-2][272-2][278-2][550-2];4,[198-2][224-2][272-2][417-2];4
[149-2][155-2][212-2][568-2];6,[64-2][76-2][412-2][446-2];5,[99-2][328-2][476-2][540-2];5,[198-2][224-2][272-2][456-2];5,[25-2][189-2][272-2][417-2];5,[25-2][272-2][320-2][456-2];4,[115-2][189-2][437-2][456-2];4,[99-2][372-2][437-2][456-2];4,[25-2][272-2][278-2][550-2];4,[155-2][161-2][212-2][476-2];4,[198-2][224-2][272-2][417-2];4,[21-2][116-2][189-2][296-2];4,[21-2][272-2][278-2][493-2];4,[25-2][272-2][278-2][417-2];4
[149-2][155-2][212-2][568-2];6,[64-2][76-2][412-2][446-2];5,[25-2][189-2][272-2][417-2];5,[198-2][224-2][272-2][456-2];5,[99-2][328-2][476-2][540-2];5,[25-2][199-2][224-2][387-2];5,[155-2][161-2][212-2][476-2];4,[9-2][21-2][159-2][280-2];4,[25-2][272-2][278-2][550-2];4,[115-2][189-2][437-2][456-2];4,[25-2][272-2][278-2][417-2];4,[21-2][272-2][278-2][493-2];4,[25-2][189-2][260-2][568-2];4,[94-2][199-2][247-2][540-2];4
